date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:07:59	102283/102283	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:07:58%20GMT	https://www.abports.co.uk/media/qrvpchir/port-of-garston-ntm-004-lock-closure.pdf	D:/PSPLL/www.abports.co.uk/media/qrvpchir/port-of-garston-ntm-004-lock-closure.pdf	(from https://www.abports.co.uk/locations/garston/)
12:07:59	108863/108863	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:07:58%20GMT	https://www.abports.co.uk/media/hf3kfida/ntm-no-005-2022.pdf	D:/PSPLL/www.abports.co.uk/media/hf3kfida/ntm-no-005-2022.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:00	108779/108779	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:07:59%20GMT	https://www.abports.co.uk/media/0wsmbok1/ntm-no-006-2022.pdf	D:/PSPLL/www.abports.co.uk/media/0wsmbok1/ntm-no-006-2022.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:00	53770/53770	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:07:59%20GMT	https://www.abports.co.uk/media/z15n3inb/ntm-no-007-2022.pdf	D:/PSPLL/www.abports.co.uk/media/z15n3inb/ntm-no-007-2022.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:00	107717/107717	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:00%20GMT	https://www.abports.co.uk/media/sg5jlo22/ntm-no-008-2022.pdf	D:/PSPLL/www.abports.co.uk/media/sg5jlo22/ntm-no-008-2022.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:01	107624/107624	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:00%20GMT	https://www.abports.co.uk/media/bsfha3dp/ntm-no-010-2022.pdf	D:/PSPLL/www.abports.co.uk/media/bsfha3dp/ntm-no-010-2022.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:01	107351/107351	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:00%20GMT	https://www.abports.co.uk/media/oa0bfbxz/ntm-no-001-2021.pdf	D:/PSPLL/www.abports.co.uk/media/oa0bfbxz/ntm-no-001-2021.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:02	106780/106780	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:01%20GMT	https://www.abports.co.uk/media/53rf4vx5/ntm-no-002-2021.pdf	D:/PSPLL/www.abports.co.uk/media/53rf4vx5/ntm-no-002-2021.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:02	110934/110934	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:01%20GMT	https://www.abports.co.uk/media/fcqp4ako/abp-garrston-ntm-no-03-of-2021.pdf	D:/PSPLL/www.abports.co.uk/media/fcqp4ako/abp-garrston-ntm-no-03-of-2021.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:02	107219/107219	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:01%20GMT	https://www.abports.co.uk/media/z4xd2eon/ntm-no-004-2021.pdf	D:/PSPLL/www.abports.co.uk/media/z4xd2eon/ntm-no-004-2021.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:03	109071/109071	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:02%20GMT	https://www.abports.co.uk/media/wpabl2jp/abp-garston-ntm-no-05-of-2021.pdf	D:/PSPLL/www.abports.co.uk/media/wpabl2jp/abp-garston-ntm-no-05-of-2021.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:03	110558/110558	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:02%20GMT	https://www.abports.co.uk/media/1vdloutr/abp-garston-ntm-no-06-of-2021.pdf	D:/PSPLL/www.abports.co.uk/media/1vdloutr/abp-garston-ntm-no-06-of-2021.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:03	109630/109630	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:02%20GMT	https://www.abports.co.uk/media/jzjjb32g/abp-garston-ntm-no-07-of-2021.pdf	D:/PSPLL/www.abports.co.uk/media/jzjjb32g/abp-garston-ntm-no-07-of-2021.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:04	156643/156643	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:03%20GMT	https://www.abports.co.uk/media/a4hh3ueh/garston-ntm-09-of-2021.pdf	D:/PSPLL/www.abports.co.uk/media/a4hh3ueh/garston-ntm-09-of-2021.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:04	106619/106619	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:03%20GMT	https://www.abports.co.uk/media/yyllebvn/ntm-no-010-2021.pdf	D:/PSPLL/www.abports.co.uk/media/yyllebvn/ntm-no-010-2021.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:05	107447/107447	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:04%20GMT	https://www.abports.co.uk/media/01jbs4vd/abp-garston-ntm-11-of-2021.pdf	D:/PSPLL/www.abports.co.uk/media/01jbs4vd/abp-garston-ntm-11-of-2021.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:05	192664/192664	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:04%20GMT	https://www.abports.co.uk/media/tzob5lzc/ntm-no-001-2020.pdf	D:/PSPLL/www.abports.co.uk/media/tzob5lzc/ntm-no-001-2020.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:05	192832/192832	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:04%20GMT	https://www.abports.co.uk/media/a2lfwtmn/ntm-no-003-2020.pdf	D:/PSPLL/www.abports.co.uk/media/a2lfwtmn/ntm-no-003-2020.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:05	192832/192832	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:04%20GMT	https://www.abports.co.uk/media/yoloui4x/ntm-no-003-2020.pdf	D:/PSPLL/www.abports.co.uk/media/yoloui4x/ntm-no-003-2020.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:06	191615/191615	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:05%20GMT	https://www.abports.co.uk/media/wpihbtdr/ntm-no-004-2020.pdf	D:/PSPLL/www.abports.co.uk/media/wpihbtdr/ntm-no-004-2020.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:06	192847/192847	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:05%20GMT	https://www.abports.co.uk/media/evjbmd2f/ntm-no-005-2020.pdf	D:/PSPLL/www.abports.co.uk/media/evjbmd2f/ntm-no-005-2020.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:07	191942/191942	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:06%20GMT	https://www.abports.co.uk/media/okzn1x5x/abp-garston-ntm-no-06-2020.pdf	D:/PSPLL/www.abports.co.uk/media/okzn1x5x/abp-garston-ntm-no-06-2020.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:07	191537/191537	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:06%20GMT	https://www.abports.co.uk/media/juql1blr/abp-garston-ntm-no-07-2020.pdf	D:/PSPLL/www.abports.co.uk/media/juql1blr/abp-garston-ntm-no-07-2020.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:07	188281/188281	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:06%20GMT	https://www.abports.co.uk/media/0wac1pl0/ntm-no-008-2020.pdf	D:/PSPLL/www.abports.co.uk/media/0wac1pl0/ntm-no-008-2020.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:08	192911/192911	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:07%20GMT	https://www.abports.co.uk/media/qeqbdt0y/ntm-no-009-2020.pdf	D:/PSPLL/www.abports.co.uk/media/qeqbdt0y/ntm-no-009-2020.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:08	192698/192698	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:07%20GMT	https://www.abports.co.uk/media/zkwb2gty/abp-garston-ntm-no-10-2020.pdf	D:/PSPLL/www.abports.co.uk/media/zkwb2gty/abp-garston-ntm-no-10-2020.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:08	191564/191564	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:07%20GMT	https://www.abports.co.uk/media/t0wppfhw/ntm-no-011-2020.pdf	D:/PSPLL/www.abports.co.uk/media/t0wppfhw/ntm-no-011-2020.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:09	110377/110377	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:08%20GMT	https://www.abports.co.uk/media/ffvolqnp/abp-garston-ntm-no-12-2020.pdf	D:/PSPLL/www.abports.co.uk/media/ffvolqnp/abp-garston-ntm-no-12-2020.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:09	50996/50996	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:08%20GMT	https://www.abports.co.uk/media/rphnxg5o/ntm-no_001-2019.pdf	D:/PSPLL/www.abports.co.uk/media/rphnxg5o/ntm-no_001-2019.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:09	51204/51204	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:08%20GMT	https://www.abports.co.uk/media/1aiia1v4/ntm-no_002-2019.pdf	D:/PSPLL/www.abports.co.uk/media/1aiia1v4/ntm-no_002-2019.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:09	81748/81748	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:09%20GMT	https://www.abports.co.uk/media/0mmiiw3b/ntm-no-003-2019.pdf	D:/PSPLL/www.abports.co.uk/media/0mmiiw3b/ntm-no-003-2019.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:10	86736/86736	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:09%20GMT	https://www.abports.co.uk/media/efxpoxbs/ntm-no-004-2019.pdf	D:/PSPLL/www.abports.co.uk/media/efxpoxbs/ntm-no-004-2019.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:10	87110/87110	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:09%20GMT	https://www.abports.co.uk/media/kfzjmqri/ntm-no-005-2019.pdf	D:/PSPLL/www.abports.co.uk/media/kfzjmqri/ntm-no-005-2019.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:11	86994/86994	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:10%20GMT	https://www.abports.co.uk/media/rgeftmbt/ntm-no-006-2019.pdf	D:/PSPLL/www.abports.co.uk/media/rgeftmbt/ntm-no-006-2019.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:13	50759/50759	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:12%20GMT	https://www.abports.co.uk/media/u5ehlr50/ntm-no_002-2018.pdf	D:/PSPLL/www.abports.co.uk/media/u5ehlr50/ntm-no_002-2018.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:15	74431/74431	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:14%20GMT	https://www.abports.co.uk/media/ugwfys2c/ntm-no_003-2018.pdf	D:/PSPLL/www.abports.co.uk/media/ugwfys2c/ntm-no_003-2018.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:16	73389/73389	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:14%20GMT	https://www.abports.co.uk/media/kc3bjkfz/ntm-no_004-2018.pdf	D:/PSPLL/www.abports.co.uk/media/kc3bjkfz/ntm-no_004-2018.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:17	73831/73831	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:15%20GMT	https://www.abports.co.uk/media/iiefktmz/ntm-no_005-2018.pdf	D:/PSPLL/www.abports.co.uk/media/iiefktmz/ntm-no_005-2018.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:18	51027/51027	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:16%20GMT	https://www.abports.co.uk/media/ajclaskp/ntm-no_006-2018.pdf	D:/PSPLL/www.abports.co.uk/media/ajclaskp/ntm-no_006-2018.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:19	363808/363808	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:17%20GMT	https://www.abports.co.uk/media/14qbs4dq/abp-port-charges-garston-2021.pdf	D:/PSPLL/www.abports.co.uk/media/14qbs4dq/abp-port-charges-garston-2021.pdf	(from https://www.abports.co.uk/locations/garston/)
12:08:20	66615/66615	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:18%20GMT	https://www.abports.co.uk/media/wdemyhx3/4_4_3.jpg	D:/PSPLL/www.abports.co.uk/media/wdemyhx3/4_4_3.jpg	(from https://www.abports.co.uk/locations/goole/)
12:08:20	21714/21714	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Oct%202022%2005:09:12%20GMT	https://www.abports.co.uk/media/cq2pfsrt/01_chris_bowlas.png	D:/PSPLL/www.abports.co.uk/media/cq2pfsrt/01_chris_bowlas.png	(from https://www.abports.co.uk/locations/goole/)
12:08:22	190111/190111	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:20%20GMT	https://www.abports.co.uk/media/xxnbujll/goole-acrylic-1245-x-770-sb-office-hull.pdf	D:/PSPLL/www.abports.co.uk/media/xxnbujll/goole-acrylic-1245-x-770-sb-office-hull.pdf	(from https://www.abports.co.uk/locations/goole/)
12:08:23	231786/231786	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:21%20GMT	https://www.abports.co.uk/media/3dubvnkj/humber-freeport-potential-tax-site-information-capture-pro-forma.pdf	D:/PSPLL/www.abports.co.uk/media/3dubvnkj/humber-freeport-potential-tax-site-information-capture-pro-forma.pdf	(from https://www.abports.co.uk/locations/goole/)
12:08:24	172611/172611	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:22%20GMT	https://www.abports.co.uk/media/bfljgxfw/humber-freeport.pdf	D:/PSPLL/www.abports.co.uk/media/bfljgxfw/humber-freeport.pdf	(from https://www.abports.co.uk/locations/goole/)
12:08:25	37039/37039	---M--	200	added ('OK')	application/octet-stream-unknown	date:Mon,%2031%20Oct%202022%2006:08:24%20GMT	https://www.abports.co.uk/media/kfhcx34j/humber-freeport-potential-tax-site-information-capture-pro-forma.docx	D:/PSPLL/www.abports.co.uk/media/kfhcx34j/humber-freeport-potential-tax-site-information-capture-pro-forma.docx	(from https://www.abports.co.uk/locations/goole/)
12:08:26	52578/52578	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:24%20GMT	https://www.abports.co.uk/media/jb5flpxq/4_4_1.jpg	D:/PSPLL/www.abports.co.uk/media/jb5flpxq/4_4_1.jpg	(from https://www.abports.co.uk/locations/goole/)
12:08:27	63024/63024	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:25%20GMT	https://www.abports.co.uk/media/f0snxdyz/4_4_2.jpg	D:/PSPLL/www.abports.co.uk/media/f0snxdyz/4_4_2.jpg	(from https://www.abports.co.uk/locations/goole/)
12:08:27	54689/54689	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:26%20GMT	https://www.abports.co.uk/media/2nxnqicx/4_4_3.jpg	D:/PSPLL/www.abports.co.uk/media/2nxnqicx/4_4_3.jpg	(from https://www.abports.co.uk/locations/goole/)
12:08:28	58775/58775	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:27%20GMT	https://www.abports.co.uk/media/2pxjnibu/4_4_4.jpg	D:/PSPLL/www.abports.co.uk/media/2pxjnibu/4_4_4.jpg	(from https://www.abports.co.uk/locations/goole/)
12:08:29	108835/108835	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:28%20GMT	https://www.abports.co.uk/media/ifzbtu2o/4_4_5.jpg	D:/PSPLL/www.abports.co.uk/media/ifzbtu2o/4_4_5.jpg	(from https://www.abports.co.uk/locations/goole/)
12:08:30	5204/5204	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:29%20GMT	https://www.abports.co.uk/media/xj1bxdtj/map_goole.jpg	D:/PSPLL/www.abports.co.uk/media/xj1bxdtj/map_goole.jpg	(from https://www.abports.co.uk/locations/goole/)
12:08:31	55527/55527	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:30%20GMT	https://www.abports.co.uk/media/fqelcjfi/4_3_9.jpg	D:/PSPLL/www.abports.co.uk/media/fqelcjfi/4_3_9.jpg	(from https://www.abports.co.uk/locations/grimsby/)
12:08:33	1334185/1334185	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:31%20GMT	https://www.abports.co.uk/media/ezxd0b1k/abp-brexit-resilience-brochure.pdf	D:/PSPLL/www.abports.co.uk/media/ezxd0b1k/abp-brexit-resilience-brochure.pdf	(from https://www.abports.co.uk/locations/grimsby/)
12:08:34	338488/338488	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:32%20GMT	https://www.abports.co.uk/media/rlqcf42y/grimsby-acrylic-1245-x-770-sb-office-hull.pdf	D:/PSPLL/www.abports.co.uk/media/rlqcf42y/grimsby-acrylic-1245-x-770-sb-office-hull.pdf	(from https://www.abports.co.uk/locations/grimsby/)
12:08:34	89968/89968	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:33%20GMT	https://www.abports.co.uk/media/ip0ldfe5/4_3_10.jpg	D:/PSPLL/www.abports.co.uk/media/ip0ldfe5/4_3_10.jpg	(from https://www.abports.co.uk/locations/grimsby/)
12:08:35	47250/47250	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:34%20GMT	https://www.abports.co.uk/media/dt1pjp0z/4_3_9.jpg	D:/PSPLL/www.abports.co.uk/media/dt1pjp0z/4_3_9.jpg	(from https://www.abports.co.uk/locations/grimsby/)
12:08:36	61661/61661	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:35%20GMT	https://www.abports.co.uk/media/z2mnpsfo/4_3_5.jpg	D:/PSPLL/www.abports.co.uk/media/z2mnpsfo/4_3_5.jpg	(from https://www.abports.co.uk/locations/grimsby/)
12:08:37	97909/97909	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:36%20GMT	https://www.abports.co.uk/media/zrlco25r/4_3_1.jpg	D:/PSPLL/www.abports.co.uk/media/zrlco25r/4_3_1.jpg	(from https://www.abports.co.uk/locations/grimsby/)
12:08:38	57217/57217	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:36%20GMT	https://www.abports.co.uk/media/qsqlpcpb/4_3_2.jpg	D:/PSPLL/www.abports.co.uk/media/qsqlpcpb/4_3_2.jpg	(from https://www.abports.co.uk/locations/grimsby/)
12:08:38	91704/91704	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:37%20GMT	https://www.abports.co.uk/media/u4lpnald/4_3_6.jpg	D:/PSPLL/www.abports.co.uk/media/u4lpnald/4_3_6.jpg	(from https://www.abports.co.uk/locations/grimsby/)
12:08:39	87702/87702	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:38%20GMT	https://www.abports.co.uk/media/kohdmr34/4_3_3.jpg	D:/PSPLL/www.abports.co.uk/media/kohdmr34/4_3_3.jpg	(from https://www.abports.co.uk/locations/grimsby/)
12:08:40	115846/115846	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:39%20GMT	https://www.abports.co.uk/media/uglfifgo/4_3_14.jpg	D:/PSPLL/www.abports.co.uk/media/uglfifgo/4_3_14.jpg	(from https://www.abports.co.uk/locations/grimsby/)
12:08:41	5145/5145	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:40%20GMT	https://www.abports.co.uk/media/jg1l2fci/map_grimsby.jpg	D:/PSPLL/www.abports.co.uk/media/jg1l2fci/map_grimsby.jpg	(from https://www.abports.co.uk/locations/grimsby/)
12:08:42	93610/93610	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:40%20GMT	https://www.abports.co.uk/media/sbanxsug/albert-william-wright-dock-port-plan.pdf	D:/PSPLL/www.abports.co.uk/media/sbanxsug/albert-william-wright-dock-port-plan.pdf	(from https://www.abports.co.uk/locations/hull/)
12:08:42	280842/280842	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:41%20GMT	https://www.abports.co.uk/media/qngjk5a5/hull-acrylic-1245-x-770-sb-hull-office.pdf	D:/PSPLL/www.abports.co.uk/media/qngjk5a5/hull-acrylic-1245-x-770-sb-hull-office.pdf	(from https://www.abports.co.uk/locations/hull/)
12:08:43	147198/147198	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202022%2005:09:12%20GMT	https://www.abports.co.uk/media/untn13eu/4_2_1.jpg	D:/PSPLL/www.abports.co.uk/media/untn13eu/4_2_1.jpg	(from https://www.abports.co.uk/locations/hull/)
12:08:44	129949/129949	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:43%20GMT	https://www.abports.co.uk/media/p3al2nbc/4_2_3.jpg	D:/PSPLL/www.abports.co.uk/media/p3al2nbc/4_2_3.jpg	(from https://www.abports.co.uk/locations/hull/)
12:08:44	77072/77072	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202022%2005:09:12%20GMT	https://www.abports.co.uk/media/svbmxw4x/4_2_4.jpg	D:/PSPLL/www.abports.co.uk/media/svbmxw4x/4_2_4.jpg	(from https://www.abports.co.uk/locations/hull/)
12:08:45	114821/114821	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:44%20GMT	https://www.abports.co.uk/media/ckanrdbm/4_2_5.jpg	D:/PSPLL/www.abports.co.uk/media/ckanrdbm/4_2_5.jpg	(from https://www.abports.co.uk/locations/hull/)
12:08:46	63456/63456	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202022%2005:09:12%20GMT	https://www.abports.co.uk/media/elemo2bt/4_2_6.jpg	D:/PSPLL/www.abports.co.uk/media/elemo2bt/4_2_6.jpg	(from https://www.abports.co.uk/locations/hull/)
12:08:47	125626/125626	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:46%20GMT	https://www.abports.co.uk/media/25qbx4vr/4_2_7.jpg	D:/PSPLL/www.abports.co.uk/media/25qbx4vr/4_2_7.jpg	(from https://www.abports.co.uk/locations/hull/)
12:08:47	101942/101942	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202022%2005:09:12%20GMT	https://www.abports.co.uk/media/havjcanr/4_2_9.jpg	D:/PSPLL/www.abports.co.uk/media/havjcanr/4_2_9.jpg	(from https://www.abports.co.uk/locations/hull/)
12:08:48	67891/67891	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:47%20GMT	https://www.abports.co.uk/media/tobhwpim/4_2_10.jpg	D:/PSPLL/www.abports.co.uk/media/tobhwpim/4_2_10.jpg	(from https://www.abports.co.uk/locations/hull/)
12:08:49	5176/5176	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Oct%202022%2005:09:11%20GMT	https://www.abports.co.uk/media/qazfsrw3/map_hull.jpg	D:/PSPLL/www.abports.co.uk/media/qazfsrw3/map_hull.jpg	(from https://www.abports.co.uk/locations/hull/)
12:08:50	77771/77771	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:49%20GMT	https://www.abports.co.uk/media/zusbumdi/4_1_24.jpg	D:/PSPLL/www.abports.co.uk/media/zusbumdi/4_1_24.jpg	(from https://www.abports.co.uk/locations/immingham/)
12:08:52	363773/363773	---M--	200	added ('OK')	application/pdf	date:Mon,%2031%20Oct%202022%2006:08:50%20GMT	https://www.abports.co.uk/media/gsdojpug/immingham-acrylic-1245-x-770-sb-office-hull.pdf	D:/PSPLL/www.abports.co.uk/media/gsdojpug/immingham-acrylic-1245-x-770-sb-office-hull.pdf	(from https://www.abports.co.uk/locations/immingham/)
12:08:52	61464/61464	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:51%20GMT	https://www.abports.co.uk/media/e03h5yau/4_1_11.jpg	D:/PSPLL/www.abports.co.uk/media/e03h5yau/4_1_11.jpg	(from https://www.abports.co.uk/locations/immingham/)
12:08:52	139/139	---MC-	302	error ('Found')	text/html	date:Mon,%2031%20Oct%202022%2006:08:51%20GMT	https://www.abports.co.uk/immroro/	D:/PSPLL/www.abports.co.uk/immroro/index.html	(from https://www.abports.co.uk/locations/immingham/)
12:08:53	86326/86326	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:52%20GMT	https://www.abports.co.uk/media/3wqgjd2l/4_1_12.jpg	D:/PSPLL/www.abports.co.uk/media/3wqgjd2l/4_1_12.jpg	(from https://www.abports.co.uk/locations/immingham/)
12:08:53	65467/65467	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Oct%202022%2006:08:52%20GMT	https://www.abports.co.uk/news-and-media/latest-news/2018/major-expansion-to-uk-s-biggest-port-announced/	D:/PSPLL/www.abports.co.uk/news-and-media/latest-news/2018/major-expansion-to-uk-s-biggest-port-announced/index.html	(from https://www.abports.co.uk/locations/immingham/)
12:08:53	59682/59682	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:52%20GMT	https://www.abports.co.uk/media/zk3bqg5z/4_1_15.jpg	D:/PSPLL/www.abports.co.uk/media/zk3bqg5z/4_1_15.jpg	(from https://www.abports.co.uk/locations/immingham/)
12:08:54	82564/82564	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:53%20GMT	https://www.abports.co.uk/media/v0qknfud/4_1_16.jpg	D:/PSPLL/www.abports.co.uk/media/v0qknfud/4_1_16.jpg	(from https://www.abports.co.uk/locations/immingham/)
12:08:55	87796/87796	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2006:08:54%20GMT	https://www.abports.co.uk/media/xm4b0okq/4_1_18.jpg	D:/PSPLL/www.abports.co.uk/media/xm4b0okq/4_1_18.jpg	(from https://www.abports.co.uk/locations/immingham/)
